recipe_num|amount|unit|ingredient_id
132358|0.75|cup|16157
132358|3.0|tablespoon|4342
132358|1.0|teaspoon|16421
132358|2.0|tablespoon|5107
132358|0.125|teaspoon|16406
132358|2.0|pound|2686
24263|1.0|bunch|4405
24263|10.75|ounce|5467
24263|1.5|pound|4147
24263|1.0|cup|16158
24263|6.0|None|2351
24263|1.25|ounce|18765
24263|1.0|None|3725
24263|2.0|cup|16234
24263|0.25|cup|2496
261774|1.0|None|4397
261774|1.0|cup|5460
261774|NaN|None|16421
261774|1.0|tablespoon|16405
261774|0.5|cup|16261
261774|2.0|None|16317
261774|0.5|teaspoon|16396
261774|7.0|tablespoon|16157
261774|1.0|teaspoon|7428
261774|2.0|cup|4378
261774|0.5|teaspoon|16406
261774|2.0|pound|3103
261774|1.0|tablespoon|1684
261774|0.5|teaspoon|16402
245119|NaN|None|16421
245119|1.5|cup|2496
245119|1.5|cup|16215
245119|10.0|ounce|2061
245119|1.0|pound|5861
245119|1.5|ounce|5558
245119|6.0|None|16317
245119|0.5|cup|16278
23600|0.5|cup|2496
23600|2.0|tablespoon|1526
23600|13.0|ounce|4582
23600|0.75|cup|16238
23600|0.5|teaspoon|16394
23600|0.5|cup|4397
23600|1.0|pound|5838
23600|0.75|pound|16234
23600|28.0|ounce|4664
23600|0.75|pound|4147
23600|1.0|teaspoon|20245
23600|2.0|clove|4342
23600|4.0|tablespoon|4409
23600|12.0|ounce|3640
23600|1.5|teaspoon|18681
23600|0.25|teaspoon|16406
23600|16.0|ounce|16243
23600|12.0|None|17660
23600|1.0|None|16317
23600|1.5|teaspoon|16421
15431|1.0|None|4397
15431|1.0|cup|4279
15431|6.0|ounce|3640
15431|1.0|tablespoon|6379
15431|1.0|pound|3868
15431|3.0|None|4442
15431|1.0|teaspoon|16417
15431|14.5|ounce|7120
15431|10.0|ounce|4378
15431|0.25|teaspoon|16407
15431|1.0|sprig|16429
15431|1.0|None|16380
15431|10.0|ounce|4421
60037|1.0|None|4572
60037|1.0|None|5012
60037|1.0|cup|4378
60037|4.0|slice|16246
60037|0.3333333333333333|cup|3767
60037|4.0|slice|2078
277325|1.0|tablespoon|16157
277325|1.0|tablespoon|6294
277325|2.0|teaspoon|2356
277325|0.25|teaspoon|16424
277325|1.0|tablespoon|7842
277325|0.25|cup|1526
277325|1.0|cup|16278
277325|1.0|cup|1684
277325|2.0|None|16317
260682|1.0|None|4397
260682|NaN|None|16421
260682|1.0|teaspoon|18806
260682|6.333333333333333|cup|16133
260682|1.75|cup|16215
260682|1.0|None|4286
260682|3.0|None|16380
228450|3.0|cup|2496
228450|0.125|teaspoon|16406
228450|2.0|None|4292
228450|0.125|teaspoon|16421
228450|0.5|cup|2112
228450|1.0|cup|16215
228450|2.0|teaspoon|4397
228450|2.0|tablespoon|4432
228450|2.0|cup|5267
228450|3.0|tablespoon|1684
228450|1.0|cup|16278
228450|1.0|None|4279
228450|2.0|cup|4442
228450|0.25|cup|16157
278462|1.0|tablespoon|16157
278462|3.0|cup|16133
278462|1.0|tablespoon|9725
278462|60.0|ounce|10041
278462|10.5|ounce|5838
278462|0.5|teaspoon|34832
278462|1.0|bulb|3704
278462|1.0|teaspoon|16423
172704|2.0|None|4572
172704|1.0|None|4432
172704|2.0|tablespoon|1526
172704|2.0|tablespoon|1636
172704|1.0|None|20269
172704|0.5|teaspoon|16397
172704|1.0|pound|4133
172704|3.0|tablespoon|6305
172704|0.25|cup|2882
241601|3.0|tablespoon|2496
241601|1.0|tablespoon|6305
241601|0.25|cup|2882
241601|2.0|teaspoon|1636
241601|1.5|pound|6494
241601|2.0|tablespoon|3686
241601|NaN|None|3752
241601|0.5|teaspoon|16396
241601|0.5|cup|1502
241601|2.0|tablespoon|4399
132127|0.5|cup|2496
132127|15.0|ounce|10498
132127|1.0|teaspoon|16421
132127|1.0|tablespoon|4342
132127|2.0|cup|16234
132127|6.0|ounce|2114
132127|1.5|pound|6494
132127|1.0|tablespoon|20245
15225|10.0|ounce|4520
15225|1.0|pint|16243
15225|1.0|tablespoon|6307
15225|0.25|cup|16238
15225|2.0|tablespoon|4405
15225|21.0|ounce|13705
15225|8.0|None|17660
15225|0.5|teaspoon|16421
15225|1.0|None|16317
15225|1.0|cup|16232
83853|1.0|cup|6057
83853|2.0|tablespoon|16157
83853|1.0|None|16317
83853|1.75|cup|16278
83853|0.5|cup|1525
221286|1.0|cup|4572
221286|0.25|cup|4397
221286|2.0|tablespoon|5107
221286|0.25|cup|3717
221286|NaN|None|16421
221286|2.0|None|5012
221286|1.0|None|3725
22694|1.0|pound|5375
22694|8.0|ounce|5051
22694|4.0|ounce|3767
175989|1.0|None|4397
175989|NaN|None|16421
175989|1.0|tablespoon|6307
175989|2.0|tablespoon|16238
175989|1.0|cup|20611
175989|24.0|None|4378
175989|8.0|ounce|16223
175989|2.0|tablespoon|16261
175989|12.0|ounce|10896
175989|0.5|teaspoon|18740
245429|1.0|tablespoon|3743
245429|0.5|cup|2858
245429|1.0|teaspoon|16424
245429|0.5|cup|3844
245429|1.0|cup|6057
245429|0.5|cup|1338
245429|0.3333333333333333|cup|1502
216756|1.5|teaspoon|7428
216756|1.0|pound|16246
216756|1.5|tablespoon|16409
216756|1.5|tablespoon|18873
216756|24.0|None|22041
216756|1.0|pound|5831
216756|0.75|cup|16157
216756|1.0|tablespoon|4399
15184|1.0|tablespoon|4342
15184|0.25|teaspoon|16402
15184|0.25|cup|16238
15184|12.0|None|4378
15184|1.0|tablespoon|6379
15184|8.0|ounce|16223
15184|0.25|teaspoon|16407
15184|0.25|teaspoon|16406
203800|1.0|clove|4342
203800|NaN|None|16421
203800|3.0|tablespoon|3717
203800|0.5|None|20269
203800|6.0|None|20453
203800|1.0|pinch|20551
203800|0.5|None|3725
203800|1.0|pinch|16396
203800|0.5|None|5111
176957|1.0|bunch|4357
176957|1.0|teaspoon|18741
176957|1.0|tablespoon|6307
239969|1.0|cup|6057
239969|0.5|cup|8610
239969|1.0|teaspoon|16424
239969|0.5|cup|3844
239969|0.5|cup|2857
239969|0.3333333333333333|cup|1502
24909|0.25|cup|4397
24909|5.0|ounce|2698
24909|0.75|cup|3810
24909|6.0|ounce|16223
235095|0.5|cup|26856
235095|24.0|None|5188
235095|1.0|tablespoon|4405
235095|NaN|None|10536
235095|24.0|None|4607
235095|24.0|None|20380
235095|8.0|None|5375
69225|1.0|tablespoon|16157
69225|0.25|cup|1526
69225|24.0|slice|20414
69225|2.0|cup|5233
223012|8.0|clove|4342
223012|10.0|ounce|4520
223012|14.0|ounce|126
223012|8.0|ounce|16260
223012|1.0|None|20415
223012|8.0|ounce|16238
223012|8.0|ounce|8270
223012|1.4|ounce|5660
223012|1.0|cup|11561
16679|1.0|tablespoon|4342
16679|1.0|tablespoon|4663
16679|2.0|tablespoon|4302
16679|0.25|cup|6307
16679|0.5|teaspoon|16404
16679|NaN|None|16421
16679|2.0|pound|2664
16679|6.0|tablespoon|16339
229454|NaN|None|16421
229454|1.0|tablespoon|6307
229454|6.0|None|126
229454|2.0|tablespoon|2112
229454|0.25|cup|16238
229454|0.5|None|5106
229454|1.0|teaspoon|6305
14231|0.5|cup|4397
14231|1.0|teaspoon|16421
14231|3.0|tablespoon|3717
14231|1.0|pinch|16407
14231|1.0|teaspoon|4342
14231|2.0|None|20453
14231|3.0|None|5012
14231|1.0|None|5111
68461|8.0|ounce|22911
68461|1.0|bunch|4292
68461|20.0|ounce|5429
68461|0.75|cup|5593
68461|1.0|cup|6345
68461|1.5|cup|16215
68461|16.0|ounce|16223
26692|2.0|None|5103
26692|8.0|ounce|5222
26692|2.0|tablespoon|1526
26692|1.0|pound|5233
26692|1.0|tablespoon|1525
26692|2.0|None|11042
26692|3.0|tablespoon|1503
26692|10.0|None|2352
26692|2.0|tablespoon|20708
26692|NaN|None|111
139012|1.0|cup|6294
139012|2.0|ounce|4634
139012|4.0|ounce|4431
139012|1.0|cup|16238
139012|16.0|ounce|16223
24087|NaN|None|20482
24087|10.0|None|6531
24087|0.25|teaspoon|16404
24087|0.25|teaspoon|16421
24087|1.0|dash|16406
24087|0.25|teaspoon|16407
24087|0.25|cup|5592
24087|0.5|cup|1684
24087|1.0|dash|16396
24087|0.25|cup|16157
20669|3.0|clove|4342
20669|0.25|teaspoon|16421
20669|0.25|cup|6307
20669|0.25|cup|16159
20669|0.25|teaspoon|16406
20669|6.0|None|20453
20669|0.5|cup|3703
20669|2.0|tablespoon|18930
20669|2.0|cup|16234
20669|1.0|None|20414
26819|1.0|clove|4342
26819|0.25|cup|6294
26819|0.25|teaspoon|18740
26819|0.25|cup|16238
26819|14.0|ounce|126
26819|0.25|cup|16244
26819|NaN|None|16421
26819|0.5|cup|4520
26819|8.0|ounce|16223
26819|0.5|teaspoon|18681
26819|0.25|cup|16234
33474|4.0|clove|4342
33474|10.0|ounce|4520
33474|14.0|ounce|126
33474|4.0|ounce|16223
33474|10.0|ounce|13705
33474|0.3333333333333333|cup|16238
33474|1.0|cup|16234
19673|1.0|None|4572
19673|1.0|None|4432
19673|16.0|ounce|5588
19673|6.0|ounce|5133
19673|1.0|None|4372
19673|8.0|ounce|16223
19673|2.0|cup|16215
19673|16.0|ounce|16261
19673|1.0|ounce|18765
19673|1.0|bunch|4405
19673|16.0|ounce|2863
71722|1.0|None|4397
71722|1.0|tablespoon|18868
71722|1.0|pound|4147
71722|1.0|dash|7818
71722|2.0|teaspoon|18865
71722|0.25|cup|5595
71722|1.0|bunch|4405
71722|2.0|clove|4342
71722|8.0|ounce|4607
71722|2.0|teaspoon|9722
71722|16.0|None|4370
71722|1.0|tablespoon|6305
71722|1.0|tablespoon|2882
14939|16.0|ounce|5916
14939|1.0|cup|1525
14939|1.0|pound|5375
13838|0.75|teaspoon|16421
13838|0.5|teaspoon|16386
13838|1.0|cup|1526
13838|1.0|None|16318
13838|1.0|pound|3810
13838|1.0|tablespoon|2496
14830|2.0|clove|4342
14830|2.0|cup|2819
14830|0.25|cup|5107
14830|1.0|pinch|16404
14830|1.0|teaspoon|16421
14830|0.3333333333333333|cup|10841
14830|1.0|teaspoon|4409
14830|1.0|tablespoon|6307
17753|2.0|cup|3789
17753|0.6666666666666666|cup|3452
17753|3.0|cup|20482
17753|24.0|None|2664
17753|1.5|teaspoon|2356
17753|0.25|cup|1684
17753|1.0|None|16317
15206|3.0|tablespoon|4397
15206|8.0|ounce|5045
15206|0.75|cup|18901
15206|1.0|tablespoon|1525
15206|1.0|pound|4147
15206|0.5|cup|2112
15206|1.0|None|16317
15206|1.5|teaspoon|5107
15206|2.0|tablespoon|2496
81298|0.75|cup|5219
81298|0.75|teaspoon|16421
81298|0.75|teaspoon|16386
81298|1.0|None|16317
81298|0.75|cup|1525
81298|2.0|teaspoon|16424
81298|1.0|cup|1684
81298|2.0|cup|6057
81298|0.5|cup|1682
81298|0.5|cup|6305
81298|0.5|cup|1502
69919|0.75|cup|1525
69919|14.0|ounce|5917
69919|1.0|pound|5375
19484|3.0|clove|4342
19484|1.0|teaspoon|16421
19484|1.0|cup|6307
19484|1.0|tablespoon|3640
19484|1.0|None|5106
19484|2.0|teaspoon|16403
19484|2.0|pound|2664
19484|1.0|teaspoon|16406
19484|2.0|tablespoon|5592
19484|0.25|cup|4409
19484|NaN|None|23043
222204|1.0|teaspoon|18955
222204|0.5|teaspoon|16421
222204|2.0|None|16317
162760|2.0|tablespoon|16157
162760|0.5|teaspoon|16421
162760|NaN|None|111
162760|1.0|teaspoon|2356
162760|0.5|teaspoon|2359
162760|2.0|tablespoon|7842
162760|2.0|tablespoon|1526
162760|0.75|cup|16278
162760|1.0|cup|1684
162760|1.0|None|16317
216391|2.5|cup|16278
216391|NaN|None|16421
216391|16.0|ounce|2061
216391|0.25|cup|1684
216391|9.6|ounce|27583
246512|NaN|None|10536
246512|17.3|ounce|2329
21014|3.0|tablespoon|16157
21014|1.0|teaspoon|16421
21014|1.0|tablespoon|1526
21014|1.5|cup|1684
21014|1.25|cup|16278
21014|3.5|teaspoon|7785
21014|1.0|None|16317
22180|0.25|teaspoon|16421
22180|1.0|tablespoon|1526
22180|4.0|teaspoon|7785
22180|0.5|teaspoon|16424
22180|2.0|cup|1684
22180|2.0|None|16317
22180|0.5|cup|6305
22180|1.75|cup|16278
16895|1.0|pinch|16421
16895|0.5|teaspoon|16386
16895|1.0|tablespoon|1526
16895|1.0|teaspoon|16424
16895|0.25|cup|1684
16895|12.0|None|2104
16895|1.0|cup|16278
16895|3.0|None|16317
24530|0.3333333333333333|cup|16157
24530|0.75|teaspoon|16421
24530|3.0|tablespoon|1526
24530|1.5|teaspoon|2359
24530|3.0|cup|16287
24530|3.0|cup|1684
24530|0.5|cup|16278
24530|3.0|teaspoon|7785
24530|3.0|None|16317
16383|2.0|tablespoon|16157
16383|0.25|teaspoon|16421
16383|0.5|cup|16278
16383|1.0|cup|1684
16383|2.0|None|16317
16383|0.5|cup|2496
20513|0.3333333333333333|cup|16157
20513|1.0|teaspoon|16421
20513|2.0|tablespoon|1526
20513|1.0|teaspoon|16424
20513|2.0|cup|1684
20513|2.0|None|16317
20513|4.0|teaspoon|7785
20513|1.5|cup|16278
20876|1.0|None|4397
20876|10.0|ounce|4520
20876|0.25|teaspoon|16421
20876|3.0|cup|16236
20876|0.125|teaspoon|16406
20876|5.0|None|16317
20876|1.0|tablespoon|6305
17036|0.5|teaspoon|16397
17036|2.0|teaspoon|2356
17036|1.0|teaspoon|2359
17036|2.0|tablespoon|6379
17036|1.5|cup|16278
17036|1.0|cup|4492
17036|1.0|teaspoon|16377
17036|1.0|None|16317
17036|0.5|teaspoon|16421
17036|1.0|teaspoon|16386
17036|3.0|tablespoon|1525
17036|2.0|tablespoon|16422
17036|2.0|cup|1684
16664|0.5|cup|16157
16664|3.0|clove|4342
16664|10.0|ounce|4520
16664|6.0|ounce|16225
16664|NaN|None|16421
16664|1.0|None|4397
16664|1.0|cup|16278
16664|1.0|None|20627
16664|4.5|ounce|4380
16664|8.0|ounce|16215
16664|4.0|None|16317
20096|32.0|ounce|4467
20096|16.0|ounce|16261
20096|2.0|cup|16215
20096|8.0|ounce|5831
20096|21.5|ounce|621
20096|1.5|cup|16238
236602|1.0|bunch|4405
236602|NaN|None|16421
236602|0.25|cup|5588
236602|1.5|pound|4442
236602|1.5|pound|3139
236602|2.0|clove|4342
236602|1.0|tablespoon|16157
20334|0.25|teaspoon|16421
20334|1.0|tablespoon|1526
20334|2.0|None|5015
20334|1.0|cup|1684
20334|2.0|tablespoon|6420
20334|1.0|None|16317
20334|2.0|teaspoon|7785
20334|1.0|cup|16278
15057|1.0|tablespoon|16157
15057|1.0|cup|2496
15057|0.3333333333333333|cup|1536
15057|2.0|tablespoon|1636
15057|1.0|teaspoon|16424
15057|16.0|ounce|16223
15057|1.0|cup|1526
15057|2.0|cup|16278
15057|12.0|slice|2104
15057|12.0|None|16317
15057|1.0|cup|5020
9247|0.5|teaspoon|16421
9247|2.0|cup|16278
9247|1.0|teaspoon|18805
9247|6.0|slice|2104
9247|8.0|ounce|16215
9247|4.0|None|16317
9247|1.0|pound|5861
7016|0.25|teaspoon|16386
7016|0.25|teaspoon|16401
7016|1.0|teaspoon|16424
7016|NaN|None|16421
7016|0.6666666666666666|cup|16278
7016|2.0|None|16317
7016|6.0|None|2104
223042|1.0|tablespoon|6307
223042|NaN|None|16421
223042|0.5|cup|4582
223042|0.25|cup|16234
223042|1.0|cup|22318
223042|0.5|cup|16241
223042|2.0|tablespoon|1684
223042|0.25|cup|16238
223042|1.0|cup|21688
223042|2.0|None|16317
223042|4.0|None|6494
223042|0.25|cup|16159
213742|1.0|None|4397
213742|1.0|pound|22104
213742|0.5|teaspoon|18752
213742|0.5|teaspoon|18740
213742|1.0|dash|5592
213742|0.75|teaspoon|20244
213742|1.5|tablespoon|7428
213742|0.25|cup|16238
213742|0.5|cup|2363
213742|0.3333333333333333|cup|16284
213742|0.75|teaspoon|16403
213742|1.5|teaspoon|20245
78370|1.0|cup|4397
78370|1.0|cup|5460
78370|0.25|cup|2112
78370|1.0|tablespoon|15720
78370|1.0|None|16317
78370|0.5|teaspoon|16396
78370|1.0|teaspoon|7428
78370|0.125|teaspoon|16406
78370|1.0|pound|3103
78370|2.0|tablespoon|1684
78370|0.5|teaspoon|16402
78370|0.5|teaspoon|18741
78370|1.0|tablespoon|6305
269592|1.0|pinch|18866
269592|0.5|teaspoon|16404
269592|4.0|clove|4342
269592|2.0|pound|5320
269592|1.0|teaspoon|18873
269592|8.0|ounce|4378
269592|2.0|tablespoon|1684
269592|0.25|cup|16157
269592|2.0|cup|5460
222002|2.0|cup|2496
222002|10.0|ounce|10498
222002|1.0|tablespoon|6307
222002|2.0|teaspoon|16421
222002|2.0|cup|5803
222002|1.0|cup|1650
222002|1.0|cup|16238
222002|1.0|None|4397
222002|4.0|None|4432
222002|1.0|tablespoon|18930
222002|1.0|pound|4147
222002|1.0|cup|5460
222002|4.0|clove|4342
222002|1.0|pinch|16407
222002|0.25|teaspoon|20244
222002|1.0|teaspoon|16406
222002|0.25|cup|20699
222002|0.25|pound|21886
51283|1.0|clove|4342
51283|0.25|cup|1536
51283|1.0|pound|2750
51283|0.125|teaspoon|16406
51283|0.25|teaspoon|18740
51283|2.0|tablespoon|2882
85389|2.0|None|4663
85389|0.5|cup|3474
85389|NaN|None|18752
85389|6.0|cup|16133
85389|4.0|tablespoon|16157
85389|3.0|tablespoon|4302
85389|1.0|pound|4381
85389|0.3333333333333333|cup|16238
85389|1.0|pound|4378
85389|NaN|None|16406
85389|1.5|cup|17625
85389|3.0|tablespoon|6307
222582|1.0|None|4397
222582|5.0|tablespoon|16157
222582|0.3333333333333333|cup|16238
222582|32.0|ounce|5803
222582|2.0|cup|16218
222582|16.0|ounce|1718
222582|1.0|pound|3103
222582|0.5|teaspoon|18741
222582|2.0|None|16317
222582|4.0|cup|16234
11998|0.5|cup|16225
11998|NaN|None|16421
11998|2.0|clove|4342
11998|0.5|cup|4397
11998|1.0|teaspoon|16403
11998|1.0|pound|6494
11998|16.0|ounce|20726
11998|3.0|tablespoon|4409
11998|NaN|None|16406
11998|1.0|None|4572
11998|1.5|tablespoon|16157
11998|14.0|ounce|126
11998|2.0|tablespoon|5107
242352|0.5|cup|6307
242352|0.6666666666666666|cup|16133
242352|NaN|None|18766
242352|3.0|None|23453
242352|1.0|tablespoon|18866
242352|1.0|tablespoon|16403
242352|6.0|clove|4342
242352|1.0|pinch|16407
242352|1.0|teaspoon|16406
242352|1.0|teaspoon|16412
242352|4.0|pound|6522
242352|0.5|cup|5107
14140|2.0|tablespoon|16157
14140|NaN|None|16421
14140|12.0|ounce|1701
14140|2.5|cup|16215
14140|2.0|cup|16278
14140|1.0|None|16317
92761|2.0|tablespoon|6305
92761|4.0|cup|20482
92761|2.0|teaspoon|1636
92761|1.5|cup|1526
92761|0.25|cup|8300
92761|0.25|cup|7842
92761|12.0|None|7187
92761|0.25|cup|18868
92761|2.0|teaspoon|4342
92761|2.0|tablespoon|4343
92761|2.5|tablespoon|2882
92761|3.0|None|16317
92761|2.0|pound|6527
221936|4.0|None|4405
221936|2.0|tablespoon|5112
221936|2.0|tablespoon|6307
221936|0.5|cup|3717
221936|1.0|pound|20607
221936|NaN|None|16421
221936|8.0|None|20467
221936|0.25|cup|16260
221936|1.0|None|3725
221936|2.5|cup|4269
268466|0.25|ounce|2362
268466|8.0|ounce|5855
268466|24.0|ounce|5803
268466|4.0|ounce|16215
268466|8.0|ounce|16231
268466|1.0|teaspoon|16396
268466|1.0|teaspoon|20244
268466|1.0|teaspoon|18866
268466|3.0|teaspoon|6307
268466|1.0|teaspoon|1526
268466|1.0|cup|2496
268466|2.5|cup|1686
23260|16.0|ounce|1709
23260|1.0|pound|4147
23260|8.0|ounce|16223
23260|21.5|ounce|5489
23260|8.0|ounce|16261
23260|0.5|cup|16278
23260|0.75|ounce|5552
23260|6.0|ounce|4380
223050|1.0|None|4397
223050|0.75|cup|3686
223050|0.5|teaspoon|7428
223050|0.3333333333333333|cup|4405
223050|1.25|pound|5444
223050|2.0|tablespoon|16157
223050|NaN|None|16421
223050|0.5|cup|20474
223050|0.5|teaspoon|1416
223050|1.5|tablespoon|1525
223050|0.5|teaspoon|16407
223050|6.0|None|21271
223050|1.0|cup|2496
50644|0.25|cup|16157
50644|3.0|tablespoon|6294
50644|2.0|tablespoon|5107
50644|0.5|cup|16238
50644|0.25|teaspoon|16379
50644|2.0|pound|20607
50644|0.25|teaspoon|16406
50644|0.125|teaspoon|18738
50644|0.125|teaspoon|16402
16066|1.25|cup|2496
16066|5.5|pound|4058
16066|21.5|ounce|5489
16066|1.0|ounce|5482
25203|0.5|cup|3686
25203|1.5|teaspoon|16421
25203|0.5|cup|1525
25203|1.5|pound|4147
25203|0.25|teaspoon|16406
25203|1.0|None|4397
25203|0.75|cup|16278
25203|0.25|teaspoon|16397
25203|2.0|None|16317
25203|0.75|cup|2231
11758|1.0|None|4397
11758|1.0|pound|20312
11758|1.0|pound|4147
11758|52.0|ounce|5803
11758|2.0|tablespoon|16238
11758|1.5|cup|16261
11758|6.0|ounce|16234
11758|6.0|ounce|16241
16354|1.0|None|4397
16354|NaN|None|16421
16354|2.0|tablespoon|1525
16354|1.0|cup|2112
16354|0.3333333333333333|cup|3686
16354|1.5|pound|3103
16354|1.0|cup|16278
16354|1.0|None|16317
16354|2.0|tablespoon|16420
9023|1.0|tablespoon|2496
9023|1.0|clove|4342
9023|0.5|cup|2882
9023|1.0|tablespoon|1636
9023|0.5|cup|1526
9023|0.25|cup|16422
9023|0.25|teaspoon|16406
9023|0.5|teaspoon|16397
9023|12.0|None|6527
24264|0.25|cup|4397
24264|0.25|cup|4432
24264|3.0|teaspoon|1525
24264|1.0|pound|4147
24264|NaN|None|16421
24264|0.75|cup|3686
24264|NaN|None|16406
24264|1.0|teaspoon|16420
24264|0.5|teaspoon|16396
8669|1.0|teaspoon|5520
8669|1.0|tablespoon|1636
8669|0.5|cup|3474
8669|6.0|slice|5267
8669|1.0|teaspoon|16404
8669|6.0|slice|16246
8669|3.0|tablespoon|1684
8669|6.0|tablespoon|16157
8669|6.0|None|6494
8669|1.0|cup|16258
65896|0.5|cup|6344
65896|12.0|ounce|16169
65896|2.0|tablespoon|7428
65896|0.25|cup|1525
65896|6.0|None|6494
16348|10.75|ounce|5489
16348|6.0|None|5314
16348|4.0|tablespoon|6307
16348|0.25|cup|1684
16348|1.0|teaspoon|18741
16348|0.5|cup|16278
16348|1.0|teaspoon|16396
16348|2.0|None|16317
16348|0.3333333333333333|cup|3474
16348|2.0|cup|18111
8887|4.0|tablespoon|6307
8887|0.5|teaspoon|16403
8887|0.25|cup|1684
8887|0.5|teaspoon|16421
8887|0.25|teaspoon|16406
8887|0.25|cup|15720
8887|1.0|cup|4378
8887|4.0|tablespoon|16157
8887|4.0|None|6494
8887|0.5|cup|20234
12720|NaN|None|18845
12720|1.5|pound|2750
12720|0.3333333333333333|cup|1525
12720|NaN|None|16421
12720|0.25|cup|6379
12720|0.3333333333333333|cup|2496
12720|NaN|None|16396
12720|0.3333333333333333|cup|2882
141678|18.0|ounce|16169
141678|8.0|None|21271
141678|12.0|fluidounce|3500
141678|2.0|pound|4175
16700|2.0|tablespoon|16261
16700|1.0|cup|5588
16700|4.0|teaspoon|18765
16700|4.0|None|6494
16700|1.0|cup|16215
8694|6.0|None|2352
8694|10.75|ounce|5489
8694|0.5|cup|4405
8694|1.5|cup|6493
8694|1.0|cup|16215
8694|0.5|cup|16261
8694|0.5|teaspoon|16396
8694|1.0|tablespoon|16157
8694|0.25|cup|16278
8694|4.0|ounce|4431
64513|1.0|teaspoon|7842
64513|0.5|cup|6307
64513|3.0|tablespoon|7428
64513|2.0|teaspoon|16421
64513|0.25|teaspoon|16406
64513|0.5|cup|6345
64513|1.0|tablespoon|1526
64513|1.0|tablespoon|16429
64513|5.0|None|6494
64513|1.0|teaspoon|5107
45954|8.0|pound|20384
45954|1.0|teaspoon|16417
45954|1.0|teaspoon|16402
45954|2.0|teaspoon|16404
45954|4.0|teaspoon|16421
45954|0.5|teaspoon|16406
45954|0.5|teaspoon|16407
45954|1.0|teaspoon|16408
45954|0.5|teaspoon|16396
45954|2.0|None|4397
162091|1.0|None|4397
162091|6.0|None|4279
162091|3.0|pound|3910
162091|0.5|cup|3472
162091|8.0|None|12306
162091|1.0|teaspoon|18681
162091|1.0|teaspoon|16421
162091|6.0|None|20316
162091|0.5|teaspoon|16417
162091|0.5|teaspoon|16399
162091|0.25|teaspoon|16406
162091|2.0|tablespoon|1684
162091|2.0|tablespoon|6420
162091|0.5|cup|2496
25678|1.0|None|4397
25678|4.0|None|4279
25678|2.0|teaspoon|1636
25678|1.0|teaspoon|16405
25678|4.0|None|4292
25678|2.0|pound|3868
25678|4.0|None|5516
25678|3.0|None|4442
25678|1.0|teaspoon|16412
25678|0.5|teaspoon|16406
25678|3.0|tablespoon|6305
25678|2.0|teaspoon|2496
262326|0.5|None|4397
262326|0.5|None|4432
262326|1.0|teaspoon|16421
262326|0.125|teaspoon|5592
262326|0.25|teaspoon|16396
262326|0.75|teaspoon|18681
262326|2.0|teaspoon|7428
262326|2.0|cup|1701
262326|16.0|ounce|4582
262326|0.5|teaspoon|16406
262326|0.75|teaspoon|16403
262326|1.0|pound|3103
262326|1.0|cup|5460
262326|1.0|pound|4572
262326|0.5|teaspoon|16385
262326|1.0|teaspoon|2882
236322|1.0|cup|7248
236322|4.0|None|23126
236322|0.25|teaspoon|20244
236322|6.0|clove|4342
236322|1.5|teaspoon|16421
236322|3.0|cup|16133
236322|1.0|teaspoon|16417
236322|1.0|tablespoon|6305
236322|2.0|tablespoon|7842
236322|1.0|teaspoon|16406
236322|1.0|tablespoon|16403
236322|1.5|pound|3910
236322|1.0|None|16380
236322|1.0|teaspoon|16412
236322|2.0|teaspoon|20699
158229|2.0|tablespoon|4342
158229|0.5|cup|1526
158229|1.5|tablespoon|15708
158229|2.0|tablespoon|16406
158229|0.5|cup|2958
158229|3.0|tablespoon|2496
158229|4.0|pound|4004
158229|1.0|tablespoon|9722
158229|2.0|tablespoon|1502
232247|1.0|teaspoon|16417
232247|0.6666666666666666|cup|22082
232247|2.0|teaspoon|16420
232247|0.5|teaspoon|16406
232247|2.0|tablespoon|16422
232247|NaN|None|10536
232247|0.5|pound|4176
232247|0.5|cup|3686
232247|1.0|None|4397
232247|0.5|None|4432
232247|0.25|cup|1525
232247|2.0|clove|4342
232247|0.5|teaspoon|5592
232247|2.0|teaspoon|7428
232247|1.0|pound|3103
232247|0.5|pound|3093
232247|2.0|None|16317
232247|0.5|cup|16278
232247|1.0|teaspoon|18741
231026|2.0|tablespoon|4343
231026|1.0|teaspoon|20473
231026|2.0|tablespoon|9725
231026|2.0|pound|4147
231026|1.0|None|20415
231026|1.0|teaspoon|16418
231026|1.0|None|3723
231026|1.5|teaspoon|20551
231026|4.0|clove|4342
231026|1.5|teaspoon|16421
231026|3.0|None|4442
231026|1.0|tablespoon|18844
231026|2.0|teaspoon|3717
231026|1.0|cup|4421
231026|28.0|ounce|10498
231026|1.0|teaspoon|16407
231026|2.0|tablespoon|2496
160399|8.0|clove|4342
160399|1.0|pinch|16421
160399|0.5|cup|3474
160399|2.0|cup|1684
160399|1.0|teaspoon|16406
160399|2.0|cup|13974
160399|2.0|cup|16278
160399|5.0|pound|3980
160399|0.5|cup|11500
160399|2.0|cup|16317
78299|0.25|cup|16385
78299|56.0|ounce|10498
78299|3.0|None|4292
78299|1.0|teaspoon|1526
78299|2.0|teaspoon|20551
78299|2.0|pound|3914
78299|8.0|ounce|16215
78299|4.0|None|5516
78299|1.0|pound|5838
78299|1.0|None|4432
78299|1.0|tablespoon|16403
78299|1.0|teaspoon|16404
